year,country,politics
2008,Slovak Republic,75.854805
2008,Slovenia,82.124283
2008,Solomon Islands,32.191544
2008,Somalia,0.40064102
2008,South Africa,60.537006
2008,South Sudan,
2008,Spain,75.374153
2008,Sri Lanka,40.211224
2008,St. Kitts and Nevis,77.141441
2008,St. Lucia,76.988846
2008,St. Vincent and the Grenadines,77.14061
2008,Sudan,4.9920874
2008,Suriname,50.267403
2008,Swaziland,32.674896
2008,Sweden,96.149048
2008,Switzerland,96.621719
2008,Syrian Arab Republic,21.539703
2008,"Taiwan, China",74.837875
2008,Tajikistan,13.272721
2008,Tanzania,40.05793
2008,Thailand,43.121174
2008,Timor-Leste,20.474529
2008,Togo,19.906471
2008,Tonga,41.848957
2008,Trinidad and Tobago,54.499317
2008,Tunisia,48.717358
2008,Turkey,50.600784
2008,Turkmenistan,13.669592
2008,Tuvalu,58.73085
2008,Uganda,32.442787
2008,Ukraine,34.631863
2008,United Arab Emirates,64.577148
2008,United Kingdom,87.744965
2008,United States,86.929375
2008,Uruguay,73.035423
2008,Uzbekistan,11.434757
2008,Vanuatu,59.677551
2008,"Venezuela, RB",11.334774
2008,Vietnam,33.698769
2008,Virgin Islands (U.S.),75.405304
2008,West Bank and Gaza,13.26049
2008,"Yemen, Rep.",17.981819
2008,Zambia,40.337086
2008,Zimbabwe,5.3734136
2009,Afghanistan,2.9354408
2009,Albania,46.199837
2009,Algeria,23.355026
2009,American Samoa,75.044029
2009,Andorra,90.791176
2009,Angola,14.983333
2009,Anguilla,86.683746
2009,Antigua and Barbuda,75.086357
2009,Argentina,38.082497
2009,Armenia,44.231918
2009,Aruba,88.167152
2009,Australia,92.319931
2009,Austria,93.331673
2009,Azerbaijan,25.646461
2009,"Bahamas, The",78.503288
2009,Bahrain,56.806656
2009,Bangladesh,22.372389
2009,Barbados,83.880585
2009,Belarus,22.907171
2009,Belgium,87.789597
2009,Belize,48.472378
2009,Benin,41.634731
2009,Bermuda,80.979164
2009,Bhutan,53.642185
2009,Bolivia,29.046011
2009,Bosnia and Herzegovina,39.370506
2009,Botswana,70.557533
2009,Brazil,53.80999
2009,Brunei Darussalam,73.130531
2009,Bulgaria,59.294994
2009,Burkina Faso,43.647247
2009,Burundi,15.464069
2009,Cambodia,20.952101
2009,Cameroon,20.718157
2009,Canada,94.848335
2009,Cape Verde,66.801971
2009,Cayman Islands,80.180199
2009,Central African Republic,10.319206
2009,Chad,7.1467986
2009,Chile,83.439156
2009,China,36.79184
2009,Colombia,40.684975
2009,Comoros,16.39682
2009,"Congo, Dem. Rep.",4.2827878
2009,"Congo, Rep.",14.25278
2009,Cook Islands,37.703804
2009,Costa Rica,68.645927
2009,Cote d'Ivoire,12.705503
2009,Croatia,63.900543
2009,Cuba,34.701088
2009,Cyprus,80.657913
2009,Czech Republic,78.249695
2009,Denmark,96.759941
2009,Djibouti,34.754379
2009,Dominica,72.21479
2009,Dominican Republic,37.606297
2009,Ecuador,20.223814
2009,"Egypt, Arab Rep.",38.286583
2009,El Salvador,47.900181
2009,Equatorial Guinea,13.443994
2009,Eritrea,13.424719
2009,Estonia,80.650352
2009,Ethiopia,21.62105
2009,Fiji,25.532703
2009,Finland,98.416443
2009,France,84.937675
2009,French Guiana,79.072845
2009,Gabon,29.895992
2009,"Gambia, The",35.868538
2009,Georgia,48.549477
2009,Germany,90.251099
2009,Ghana,54.687939
2009,Greece,63.911125
2009,Greenland,88.864449
2009,Grenada,63.173767
2009,Guam,71.492554
2009,Guatemala,31.62052
2009,Guinea,9.3044434
2009,Guinea-Bissau,14.825356
2009,Guyana,38.017113
2009,Haiti,14.351421
2009,Honduras,29.53355
2009,"Hong Kong SAR, China",87.185654
2009,Hungary,72.152428
2009,Iceland,91.578796
2009,India,43.89782
2009,Indonesia,35.323174
2009,"Iran, Islamic Rep.",15.656817
2009,Iraq,8.0232353
2009,Ireland,92.145325
2009,Israel,64.839714
2009,Italy,67.38739
2009,Jamaica,49.306107
2009,Japan,85.325066
2009,"Jersey, Channel Islands",
2009,Jordan,51.720371
2009,Kazakhstan,37.923008
2009,Kenya,25.739813
2009,Kiribati,51.793312
2009,"Korea, Dem. Rep.",9.2485094
2009,"Korea, Rep.",72.873154
2009,Kosovo,44.993839
2009,Kuwait,57.328587
2009,Kyrgyz Republic,19.297112
2009,Lao PDR,16.329168
2009,Latvia,69.216988
2009,Lebanon,31.143564
2009,Lesotho,47.612568
2009,Liberia,20.29978
2009,Libya,21.932093
2009,Liechtenstein,95.310928
2009,Lithuania,70.952477
2009,Luxembourg,96.185852
2009,"Macao SAR, China",73.597664
2009,"Macedonia, FYR",50.738491
2009,Madagascar,30.902817
2009,Malawi,43.394409
2009,Malaysia,56.318359
2009,Maldives,40.05571
2009,Mali,37.979321
2009,Malta,86.174286
2009,Marshall Islands,50.346569
2009,Martinique,72.242004
2009,Mauritania,24.141136
2009,Mauritius,73.891701
2009,Mexico,46.314354
2009,"Micronesia, Fed. Sts.",56.799095
2009,Moldova,36.277843
2009,Monaco,80.410744
2009,Mongolia,44.389519
2009,Montenegro,58.551594
2009,Morocco,43.285561
2009,Mozambique,44.024052
2009,Myanmar,3.4823163
2009,Namibia,63.079662
2009,Nauru,58.37812
2009,Nepal,22.074575
2009,Netherlands,93.901978
2009,Netherlands Antilles,74.137733
2009,New Caledonia,38.953461
2009,New Zealand,96.359703
2009,Nicaragua,28.563763
2009,Niger,28.901638
2009,Nigeria,15.564223
2009,Niue,37.703804
2009,Norway,95.710411
2009,Oman,60.587543
2009,Pakistan,19.465672
2009,Palau,61.143486
2009,Panama,55.797562
2009,Papua New Guinea,25.059525
2009,Paraguay,26.188803
2009,Peru,41.316887
2009,Philippines,36.143299
2009,Poland,74.042114
2009,Portugal,81.033203
2009,Puerto Rico,68.187111
2009,Qatar,73.689499
2009,Reunion,78.503288
2009,Romania,56.502415
2009,Russian Federation,26.609447
2009,Rwanda,38.86974
2009,Samoa,63.606884
2009,San Marino,89.257507
2009,Sao Tome and Principe,37.827389
2009,Saudi Arabia,43.156307
2009,Senegal,39.365215
2009,Serbia,46.368397
2009,Seychelles,55.060204
2009,Sierra Leone,24.171749
2009,Singapore,86.32811
2009,Slovak Republic,73.100296
2009,Slovenia,81.188164
2009,Solomon Islands,33.117153
2009,Somalia,0.23696682
2009,South Africa,59.469601
2009,South Sudan,
2009,Spain,74.237892
2009,Sri Lanka,39.32024
2009,St. Kitts and Nevis,78.715317
2009,St. Lucia,77.692238
2009,St. Vincent and the Grenadines,76.028175
2009,Sudan,6.2756524
2009,Suriname,47.194946
2009,Swaziland,33.746418
2009,Sweden,96.355171
2009,Switzerland,96.349876
2009,Syrian Arab Republic,23.010347
2009,"Taiwan, China",75.494911
2009,Tajikistan,12.299976
2009,Tanzania,39.982765
2009,Thailand,43.713764
2009,Timor-Leste,21.229506
2009,Togo,20.052231
2009,Tonga,43.133255
2009,Trinidad and Tobago,56.139217
2009,Tunisia,48.854851
2009,Turkey,50.607723
2009,Turkmenistan,12.809814
2009,Tuvalu,59.967724
2009,Uganda,31.752798
2009,Ukraine,29.573233
2009,United Arab Emirates,66.077087
2009,United Kingdom,85.112282
2009,United States,83.992836
2009,Uruguay,74.278328
2009,Uzbekistan,11.521425
2009,Vanuatu,60.490791
2009,"Venezuela, RB",11.342283
2009,Vietnam,35.486443
2009,Virgin Islands (U.S.),70.911285
2009,West Bank and Gaza,31.46859
2009,"Yemen, Rep.",13.990491
2009,Zambia,39.088188
2009,Zimbabwe,5.3871212
2010,Afghanistan,3.3322875
2010,Albania,45.499073
2010,Algeria,23.794933
2010,American Samoa,74.448685
2010,Andorra,90.168678
2010,Angola,15.500004
2010,Anguilla,88.58741
2010,Antigua and Barbuda,75.743416
2010,Argentina,41.267704
2010,Armenia,42.260269
2010,Aruba,87.869652
2010,Australia,92.417961
2010,Austria,93.745796
2010,Azerbaijan,24.092375
2010,"Bahamas, The",78.283569
2010,Bahrain,53.256382
2010,Bangladesh,22.671017
2010,Barbados,84.211563
2010,Belarus,18.823919
2010,Belgium,87.342216
2010,Belize,49.099346
2010,Benin,39.98629
2010,Bermuda,83.9235
2010,Bhutan,53.208084
2010,Bolivia,32.015282
2010,Bosnia and Herzegovina,39.476807
2010,Botswana,71.143204
2010,Brazil,55.709816
2010,Brunei Darussalam,72.675865
2010,Bulgaria,59.527111
2010,Burkina Faso,42.63089
2010,Burundi,13.157556
2010,Cambodia,20.449718
2010,Cameroon,19.338512
2010,Canada,92.97052
2010,Cape Verde,66.202019
2010,Cayman Islands,80.751968
2010,Central African Republic,10.625675
2010,Chad,7.6884718
2010,Chile,84.816055
2010,China,35.0807
2010,Colombia,41.592712
2010,Comoros,17.938276
2010,"Congo, Dem. Rep.",3.7211959
2010,"Congo, Rep.",15.0158
2010,Cook Islands,38.152561
2010,Costa Rica,70.434471
2010,Cote d'Ivoire,11.894123
2010,Croatia,64.037888
2010,Cuba,34.916893
2010,Cyprus,81.424385
2010,Czech Republic,77.972214
2010,Denmark,96.927582
2010,Djibouti,31.342798
2010,Dominica,73.590393
2010,Dominican Republic,36.28241
2010,Ecuador,22.332169
2010,"Egypt, Arab Rep.",34.751068
2010,El Salvador,48.767529
2010,Equatorial Guinea,12.452128
2010,Eritrea,12.348438
2010,Estonia,81.086586
2010,Ethiopia,22.708725
2010,Fiji,26.295378
2010,Finland,98.105347
2010,France,85.522041
2010,French Guiana,79.280228
2010,Gabon,32.607483
2010,"Gambia, The",34.060925
2010,Georgia,50.86932
2010,Germany,89.330917
2010,Ghana,55.473225
2010,Greece,63.270031
2010,Greenland,89.271545
2010,Grenada,64.652725
2010,Guam,70.357231
2010,Guatemala,31.179173
2010,Guinea,10.628
2010,Guinea-Bissau,15.83015
2010,Guyana,39.309128
2010,Haiti,12.900302
2010,Honduras,29.183054
2010,"Hong Kong SAR, China",86.89064
2010,Hungary,72.435287
2010,Iceland,89.850716
2010,India,43.219048
2010,Indonesia,35.209934
2010,"Iran, Islamic Rep.",14.608051
2010,Iraq,8.4926443
2010,Ireland,91.053673
2010,Israel,66.910278
2010,Italy,67.523567
2010,Jamaica,49.016804
2010,Japan,84.881134
2010,"Jersey, Channel Islands",
2010,Jordan,50.126392
2010,Kazakhstan,34.611023
2010,Kenya,29.208981
2010,Kiribati,51.434406
2010,"Korea, Dem. Rep.",7.1645527
2010,"Korea, Rep.",73.09726
2010,Kosovo,33.637985
2010,Kuwait,57.299538
2010,Kyrgyz Republic,21.83774
2010,Lao PDR,17.651943
2010,Latvia,70.620766
2010,Lebanon,31.684
2010,Lesotho,48.378376
2010,Liberia,23.737326
2010,Libya,15.801683
2010,Liechtenstein,95.316994
2010,Lithuania,72.674889
2010,Luxembourg,96.273125
2010,"Macao SAR, China",74.765587
2010,"Macedonia, FYR",49.167145
2010,Madagascar,27.437492
2010,Malawi,41.892891
2010,Malaysia,61.309753
2010,Maldives,42.308178
2010,Mali,36.497742
2010,Malta,86.759308
2010,Marshall Islands,49.687569
2010,Martinique,72.291519
2010,Mauritania,20.926456
2010,Mauritius,73.393677
2010,Mexico,45.860538
2010,"Micronesia, Fed. Sts.",54.067059
2010,Moldova,38.195759
2010,Monaco,81.22522
2010,Mongolia,44.4053
2010,Montenegro,55.767494
2010,Morocco,44.568832
2010,Mozambique,42.677574
2010,Myanmar,3.0776665
2010,Namibia,62.179245
2010,Nauru,58.892254
2010,Nepal,22.208328
2010,Netherlands,93.840912
2010,Netherlands Antilles,75.351219
2010,New Caledonia,39.150944
2010,New Zealand,96.839584
2010,Nicaragua,27.895412
2010,Niger,28.391832
2010,Nigeria,15.78643
2010,Niue,39.187019
2010,Norway,96.748924
2010,Oman,58.978794
2010,Pakistan,20.476988
2010,Palau,56.731663
2010,Panama,54.541229
2010,Papua New Guinea,26.627409
2010,Paraguay,28.769514
2010,Peru,44.521042
2010,Philippines,35.006435
2010,Poland,75.347054
2010,Portugal,79.164421
2010,Puerto Rico,69.508011
2010,Qatar,72.037811
2010,Reunion,78.154083
2010,Romania,56.901554
2010,Russian Federation,27.373796
2010,Rwanda,44.415386
2010,Samoa,60.014431
2010,San Marino,88.469109
2010,Sao Tome and Principe,36.23859
2010,Saudi Arabia,45.851952
2010,Senegal,35.903183
2010,Serbia,46.940758
2010,Seychelles,58.195831
2010,Sierra Leone,26.034546
2010,Singapore,86.654915
2010,Slovak Republic,74.322517
2010,Slovenia,78.84362
2010,Solomon Islands,34.624874
2010,Somalia,0.31671163
2010,South Africa,60.087826
2010,South Sudan,23.809525
2010,Spain,74.860817
2010,Sri Lanka,39.98016
2010,St. Kitts and Nevis,78.020958
2010,St. Lucia,77.640236
2010,St. Vincent and the Grenadines,76.290253
2010,Sudan,5.2389588
2010,Suriname,46.640175
2010,Swaziland,35.815922
2010,Sweden,96.36599
2010,Switzerland,96.042915
2010,Syrian Arab Republic,21.482922
2010,"Taiwan, China",78.777504
2010,Tajikistan,13.87274
2010,Tanzania,38.885628
2010,Thailand,42.951012
2010,Timor-Leste,21.433474
2010,Togo,20.326601
2010,Tonga,51.044109
2010,Trinidad and Tobago,55.343239
2010,Tunisia,47.506287
2010,Turkey,51.09903
2010,Turkmenistan,11.341379
2010,Tuvalu,58.492786
2010,Uganda,32.283909
2010,Ukraine,32.219627
2010,United Arab Emirates,63.022366
2010,United Kingdom,87.291779
2010,United States,84.511345
2010,Uruguay,75.418716
2010,Uzbekistan,11.252194
2010,Vanuatu,59.881611
2010,"Venezuela, RB",10.053999
2010,Vietnam,33.277103
2010,Virgin Islands (U.S.),74.749275
2010,West Bank and Gaza,37.949337
2010,"Yemen, Rep.",13.425836
2010,Zambia,38.298882
2010,Zimbabwe,5.6896138
2011,Afghanistan,3.6167982
2011,Albania,43.901024
2011,Algeria,22.041956
2011,American Samoa,73.847321
2011,Andorra,92.129669
2011,Angola,14.626915
2011,Anguilla,89.386559
2011,Antigua and Barbuda,75.695953
2011,Argentina,42.866699
2011,Armenia,42.823341
2011,Aruba,88.663437
2011,Australia,92.294777
2011,Austria,92.753075
2011,Azerbaijan,22.989012
2011,"Bahamas, The",77.981415
2011,Bahrain,50.497971
2011,Bangladesh,22.952374
2011,Barbados,86.307869
2011,Belarus,18.02564
2011,Belgium,88.278206
2011,Belize,47.657951
2011,Benin,41.371449
2011,Bermuda,84.0354
2011,Bhutan,53.116276
2011,Bolivia,32.26297
2011,Bosnia and Herzegovina,38.394112
2011,Botswana,71.530296
2011,Brazil,54.913105
2011,Brunei Darussalam,71.883698
2011,Bulgaria,58.625904
2011,Burkina Faso,39.657536
2011,Burundi,13.451093
2011,Cambodia,22.185747
2011,Cameroon,19.517216
2011,Canada,93.629768
2011,Cape Verde,67.178909
2011,Cayman Islands,82.324654
2011,Central African Republic,11.332114
2011,Chad,8.9746609
2011,Chile,83.253746
2011,China,35.919098
2011,Colombia,45.418594
2011,Comoros,19.091476
2011,"Congo, Dem. Rep.",3.5385475
2011,"Congo, Rep.",15.882211
2011,Cook Islands,27.478806
2011,Costa Rica,67.97216
2011,Cote d'Ivoire,13.069857
2011,Croatia,64.525185
2011,Cuba,34.807583
2011,Cyprus,81.126961
2011,Czech Republic,79.066124
2011,Denmark,97.327766
2011,Djibouti,31.102158
2011,Dominica,73.235756
2011,Dominican Republic,38.228249
2011,Ecuador,24.07448
2011,"Egypt, Arab Rep.",28.654049
2011,El Salvador,49.839611
2011,Equatorial Guinea,12.891327
2011,Eritrea,11.503752
2011,Estonia,81.431793
2011,Ethiopia,21.968544
2011,Fiji,31.64992
2011,Finland,98.34903
2011,France,84.02916
2011,French Guiana,79.70372
2011,Gabon,33.814831
2011,"Gambia, The",34.953728
2011,Georgia,53.307423
2011,Germany,88.909019
2011,Ghana,56.251427
2011,Greece,62.386642
2011,Greenland,89.753685
2011,Grenada,63.332222
2011,Guam,72.048775
2011,Guatemala,31.576584
2011,Guinea,11.489333
2011,Guinea-Bissau,15.339713
2011,Guyana,39.091618
2011,Haiti,12.021833
2011,Honduras,31.883966
2011,"Hong Kong SAR, China",85.950447
2011,Hungary,72.543854
2011,Iceland,91.493698
2011,India,41.914902
2011,Indonesia,35.876102
2011,"Iran, Islamic Rep.",16.620281
2011,Iraq,8.6594715
2011,Ireland,89.453026
2011,Israel,68.081375
2011,Italy,67.110329
2011,Jamaica,52.962479
2011,Japan,85.530632
2011,"Jersey, Channel Islands",90.14975
2011,Jordan,49.600124
2011,Kazakhstan,31.410023
2011,Kenya,28.178238
2011,Kiribati,53.50742
2011,"Korea, Dem. Rep.",8.0174265
2011,"Korea, Rep.",73.652344
2011,Kosovo,35.018745
2011,Kuwait,54.461735
2011,Kyrgyz Republic,22.756544
2011,Lao PDR,19.279438
2011,Latvia,69.240822
2011,Lebanon,31.330776
2011,Lesotho,48.778599
2011,Liberia,23.504093
2011,Libya,7.9389009
2011,Liechtenstein,94.963257
2011,Lithuania,71.987968
2011,Luxembourg,96.774452
2011,"Macao SAR, China",74.92762
2011,"Macedonia, FYR",49.112103
2011,Madagascar,27.631582
2011,Malawi,41.133419
2011,Malaysia,59.838203
2011,Maldives,39.105686
2011,Mali,35.851986
2011,Malta,84.178543
2011,Marshall Islands,51.985901
2011,Martinique,73.493576
2011,Mauritania,22.75099
2011,Mauritius,74.982101
2011,Mexico,46.442066
2011,"Micronesia, Fed. Sts.",53.268997
2011,Moldova,41.84024
2011,Monaco,79.472641
2011,Mongolia,45.292309
2011,Montenegro,56.882553
2011,Morocco,42.425835
2011,Mozambique,39.879929
2011,Myanmar,4.4014468
2011,Namibia,61.761665
2011,Nauru,56.568001
2011,Nepal,20.84749
2011,Netherlands,95.515846
2011,Netherlands Antilles,76.172806
2011,New Caledonia,40.094341
2011,New Zealand,98.663872
2011,Nicaragua,30.052738
2011,Niger,32.009731
2011,Nigeria,15.577127
2011,Niue,27.562023
2011,Norway,97.163094
2011,Oman,54.557396
2011,Pakistan,18.411097
2011,Palau,58.040607
2011,Panama,56.014111
2011,Papua New Guinea,27.829988
2011,Paraguay,29.966009
2011,Peru,45.977039
2011,Philippines,36.984219
2011,Poland,75.92067
2011,Portugal,78.11869
2011,Puerto Rico,70.339218
2011,Qatar,68.656631
2011,Reunion,78.278549
2011,Romania,57.122528
2011,Russian Federation,27.629005
2011,Rwanda,45.610214
2011,Samoa,61.812805
2011,San Marino,84.798622
2011,Sao Tome and Principe,38.060997
2011,Saudi Arabia,39.213627
2011,Senegal,38.869835
2011,Serbia,49.492924
2011,Seychelles,58.29948
2011,Sierra Leone,26.411823
2011,Singapore,87.305061
2011,Slovak Republic,73.725319
2011,Slovenia,79.065788
2011,Solomon Islands,36.470791
2011,Somalia,0.391978
2011,South Africa,60.428585
2011,South Sudan,6.5849814
2011,Spain,76.946915
2011,Sri Lanka,42.346142
2011,St. Kitts and Nevis,76.697594
2011,St. Lucia,77.018402
2011,St. Vincent and the Grenadines,75.592888
2011,Sudan,5.822186
2011,Suriname,47.968719
2011,Swaziland,31.803877
2011,Sweden,98.033096
2011,Switzerland,95.829552
2011,Syrian Arab Republic,18.664001
2011,"Taiwan, China",79.236748
2011,Tajikistan,14.248726
2011,Tanzania,36.48901
2011,Thailand,44.013103
2011,Timor-Leste,22.703829
2011,Togo,21.301279
2011,Tonga,52.286304
2011,Trinidad and Tobago,57.283848
2011,Tunisia,46.280346
2011,Turkey,51.405415
2011,Turkmenistan,11.402018
2011,Tuvalu,50.027454
2011,Uganda,33.356258
2011,Ukraine,30.031954
2011,United Arab Emirates,65.755241
2011,United Kingdom,87.181694
2011,United States,84.822754
2011,Uruguay,75.523895
2011,Uzbekistan,11.422145
2011,Vanuatu,59.681561
2011,"Venezuela, RB",10.537364
2011,Vietnam,35.18956
2011,Virgin Islands (U.S.),77.032471
2011,West Bank and Gaza,29.597477
2011,"Yemen, Rep.",10.319361
2011,Zambia,41.52607
2011,Zimbabwe,6.7636809
2012,Afghanistan,5.4812279
2012,Albania,42.224693
2012,Algeria,22.87429
2012,American Samoa,74.404556
2012,Andorra,91.820297
2012,Angola,16.411938
2012,Anguilla,89.679283
2012,Antigua and Barbuda,76.109436
2012,Argentina,39.657742
2012,Armenia,45.974209
2012,Aruba,88.323624
2012,Australia,93.107552
2012,Austria,93.558807
2012,Azerbaijan,22.151297
2012,"Bahamas, The",77.29805
2012,Bahrain,50.018143
2012,Bangladesh,20.952856
2012,Barbados,84.752487
2012,Belarus,22.934383
2012,Belgium,87.869339
2012,Belize,50.616417
2012,Benin,39.167175
2012,Bermuda,84.289894
2012,Bhutan,54.592319
2012,Bolivia,30.556627
2012,Bosnia and Herzegovina,43.505901
2012,Botswana,73.727676
2012,Brazil,53.572266
2012,Brunei Darussalam,69.244957
2012,Bulgaria,58.344105
2012,Burkina Faso,36.834545
2012,Burundi,11.893694
2012,Cambodia,25.474878
2012,Cameroon,18.084311
2012,Canada,93.974922
2012,Cape Verde,66.6455
2012,Cayman Islands,80.104988
2012,Central African Republic,10.17181
2012,Chad,9.1215219
2012,Chile,83.130005
2012,China,35.132317
2012,Colombia,43.226227
2012,Comoros,19.964172
2012,"Congo, Dem. Rep.",3.6508765
2012,"Congo, Rep.",14.81704
2012,Cook Islands,
2012,Costa Rica,70.9487
2012,Cote d'Ivoire,18.021194
2012,Croatia,63.974995
2012,Cuba,34.613029
2012,Cyprus,81.291336
2012,Czech Republic,76.968491
2012,Denmark,94.781441
2012,Djibouti,30.323439
2012,Dominica,72.754105
2012,Dominican Republic,40.370907
2012,Ecuador,26.273083
2012,"Egypt, Arab Rep.",27.871758
2012,El Salvador,47.004089
2012,Equatorial Guinea,12.257648
2012,Eritrea,10.796919
2012,Estonia,80.329865
2012,Ethiopia,22.726894
2012,Fiji,30.317392
2012,Finland,98.335182
2012,France,83.982254
2012,French Guiana,79.78299
2012,Gabon,35.770653
2012,"Gambia, The",34.456562
2012,Georgia,55.856522
2012,Germany,89.303993
2012,Ghana,54.602901
2012,Greece,58.502083
2012,Greenland,89.578369
2012,Grenada,64.127686
2012,Guam,72.357651
2012,Guatemala,29.624632
2012,Guinea,11.512355
2012,Guinea-Bissau,9.7617483
2012,Guyana,36.893883
2012,Haiti,13.711195
2012,Honduras,28.183935
2012,"Hong Kong SAR, China",87.819832
2012,Hungary,70.243843
2012,Iceland,91.020584
2012,India,39.836124
2012,Indonesia,38.097614
2012,"Iran, Islamic Rep.",17.008699
2012,Iraq,9.1328602
2012,Ireland,90.090103
2012,Israel,68.245308
2012,Italy,66.269455
2012,Jamaica,52.227184
2012,Japan,85.488335
2012,"Jersey, Channel Islands",90.457077
2012,Jordan,48.533604
2012,Kazakhstan,30.091763
2012,Kenya,26.9186
2012,Kiribati,52.19355
2012,"Korea, Dem. Rep.",9.2469969
2012,"Korea, Rep.",72.087799
2012,Kosovo,36.215485
2012,Kuwait,50.168182
2012,Kyrgyz Republic,23.747704
2012,Lao PDR,22.287354
2012,Latvia,70.169388
2012,Lebanon,30.034695
2012,Lesotho,48.318176
2012,Liberia,24.504335
2012,Libya,8.5474348
2012,Liechtenstein,94.680527
2012,Lithuania,73.417007
2012,Luxembourg,96.188881
2012,"Macao SAR, China",69.496284
2012,"Macedonia, FYR",50.509083
2012,Madagascar,24.923468
2012,Malawi,39.342541
2012,Malaysia,60.68845
2012,Maldives,39.381844
2012,Mali,23.819891
2012,Malta,85.473213
2012,Marshall Islands,50.746803
2012,Martinique,72.554176
2012,Mauritania,22.793789
2012,Mauritius,75.708443
2012,Mexico,47.982193
2012,"Micronesia, Fed. Sts.",54.824371
2012,Moldova,42.126049
2012,Monaco,80.410744
2012,Mongolia,45.205105
2012,Montenegro,57.295326
2012,Morocco,42.725838
2012,Mozambique,38.85878
2012,Myanmar,7.6101499
2012,Namibia,63.001427
2012,Nauru,57.748474
2012,Nepal,21.031845
2012,Netherlands,95.796959
2012,Netherlands Antilles,75.239799
2012,New Caledonia,
2012,New Zealand,98.016205
2012,Nicaragua,30.86578
2012,Niger,26.99003
2012,Nigeria,15.564223
2012,Niue,
2012,Norway,97.059265
2012,Oman,56.619198
2012,Pakistan,17.633808
2012,Palau,59.006252
2012,Panama,53.745361
2012,Papua New Guinea,27.997234
2012,Paraguay,28.093607
2012,Peru,44.328293
2012,Philippines,40.35239
2012,Poland,76.417076
2012,Portugal,77.623077
2012,Puerto Rico,70.480057
2012,Qatar,72.806259
2012,Reunion,78.102303
2012,Romania,54.28619
2012,Russian Federation,26.69146
2012,Rwanda,45.852512
2012,Samoa,63.050938
2012,San Marino,84.992104
2012,Sao Tome and Principe,36.562809
2012,Saudi Arabia,44.26442
2012,Senegal,45.160889
2012,Serbia,48.103886
2012,Seychelles,58.7262
2012,Sierra Leone,25.285154
2012,Singapore,90.516037
2012,Slovak Republic,73.71936
2012,Slovenia,77.05806
2012,Solomon Islands,35.666721
2012,Somalia,0.079744816
2012,South Africa,57.946892
2012,South Sudan,7.0504246
2012,Spain,74.711067
2012,Sri Lanka,41.778725
2012,St. Kitts and Nevis,77.206963
2012,St. Lucia,73.237114
2012,St. Vincent and the Grenadines,75.858109
2012,Sudan,4.6800003
2012,Suriname,49.984505
2012,Swaziland,33.112995
2012,Sweden,97.546051
2012,Switzerland,97.299255
2012,Syrian Arab Republic,7.1483102
2012,"Taiwan, China",78.741768
2012,Tajikistan,13.500684
2012,Tanzania,35.050682
2012,Thailand,44.33736
2012,Timor-Leste,24.083691
2012,Togo,19.424854
2012,Tonga,54.791492
2012,Trinidad and Tobago,55.800587
2012,Tunisia,44.791641
2012,Turkey,50.780064
2012,Turkmenistan,13.053584
2012,Tuvalu,52.66597
2012,Uganda,32.06044
2012,Ukraine,30.609915
2012,United Arab Emirates,66.412689
2012,United Kingdom,87.407501
2012,United States,85.572617
2012,Uruguay,72.384865
2012,Uzbekistan,11.341527
2012,Vanuatu,59.542168
2012,"Venezuela, RB",10.860035
2012,Vietnam,35.082428
2012,Virgin Islands (U.S.),76.044052
2012,West Bank and Gaza,28.050901
2012,"Yemen, Rep.",10.257602
2012,Zambia,45.212666
2012,Zimbabwe,8.2443295
